# Index	M_int	Con
775	5.994730e+08	2.392487e+02
776	2.806578e+10	6.605627e+01
777	2.538205e+10	3.039680e+02
778	4.346746e+10	1.047758e+02
779	6.117613e+09	1.059469e+03
780	4.694853e+10	4.562155e+02
781	6.420280e+10	7.122697e+00
782	5.284413e+09	1.132915e+02
783	1.071193e+10	9.965695e+01
784	8.665265e+08	4.467014e+02
785	2.528470e+10	4.136736e+02
786	2.652636e+09	2.070931e+02
787	2.828590e+10	5.891426e+02
788	1.433335e+10	5.982397e+02
789	3.283193e+10	2.952213e+02
790	6.440299e+10	1.066156e+02
791	1.886753e+10	3.504281e+02
792	6.738217e+10	8.141274e+01
793	4.430291e+08	7.671168e+02
794	1.649993e+10	2.266563e+02
795	4.185451e+10	6.762719e+02
796	1.585386e+10	8.420206e+01
797	1.128398e+10	4.974522e+01
798	1.074931e+09	4.027495e+02
799	9.947808e+09	4.516031e+01
800	6.210223e+08	9.178535e+01
801	1.215095e+09	2.393564e+02
802	1.602888e+10	9.758940e+01
803	5.175357e+09	4.339363e+02
804	3.859458e+10	2.514859e+01
805	3.630329e+10	2.475977e+02
806	1.471212e+10	5.163834e+02
807	4.712149e+09	1.615319e+00
808	7.291114e+09	2.187587e+02
809	1.321922e+10	2.450774e+01
810	2.185243e+10	3.177736e+02
811	9.633622e+09	4.942004e+02
812	8.317539e+09	3.518538e+02
813	6.131253e+09	2.673006e+02
814	7.260760e+10	3.494315e+02
815	2.025109e+08	5.940818e+02
816	6.269156e+10	6.522876e+01
817	1.299905e+10	4.912864e+02
818	3.703218e+10	4.942693e+02
819	1.125929e+10	3.673654e+02
820	5.292276e+10	8.673333e+00
821	2.478018e+10	8.297012e+01
822	3.776654e+10	3.335320e+02
823	1.175681e+10	7.495320e+02
824	9.444547e+09	5.316549e+02
825	2.256917e+10	2.527595e+02
826	4.709611e+10	3.895117e+02
827	2.607855e+10	1.138526e+01
828	4.894875e+08	1.054091e+04
829	6.915751e+08	1.813983e+02
830	5.554466e+09	9.440372e+01
831	5.699686e+09	4.354504e+05
832	8.039344e+09	1.517463e+01
833	3.459059e+10	2.868654e+02
834	2.447825e+10	3.975116e+01
835	1.415797e+10	2.773133e+03
836	7.408113e+09	5.839382e+01
837	2.636084e+10	9.173699e+00
838	4.466753e+10	8.356144e+02
839	8.730490e+09	3.141490e+01
840	1.397507e+09	2.630192e+02
841	6.680342e+10	4.024221e+01
842	4.555178e+09	9.322595e+02
843	1.784161e+10	6.354735e+01
844	4.682947e+10	4.006353e+02
845	1.302017e+10	3.711877e+02
846	3.604406e+10	1.107547e+02
847	1.929586e+10	2.359061e+02
848	4.675017e+10	1.569608e+02
849	2.195608e+10	5.402536e+02
850	2.363561e+10	2.640282e+02
851	1.331952e+10	3.461527e+02
852	3.626687e+10	1.680131e+01
853	3.721310e+10	5.761549e+01
854	3.961500e+10	1.608721e+03
855	3.546327e+10	5.796257e+01
856	1.251218e+10	3.623076e+01
857	4.718848e+09	1.001191e+01
858	3.230122e+10	1.165039e+02
859	3.224180e+10	6.743114e+01
860	1.497736e+09	1.633250e+03
861	2.643508e+10	4.081846e+02
862	1.093565e+10	2.794801e+01
863	6.230227e+08	2.032443e+02
864	3.202801e+10	2.047328e+02
865	1.768433e+10	3.837692e+01
866	3.253582e+10	6.865696e+04
867	8.054164e+09	1.207383e+02
868	8.048547e+09	1.958822e+05
869	1.207946e+10	1.812927e+02
870	6.260184e+09	1.475374e+01
871	5.999501e+08	1.243180e+02
872	8.485602e+09	1.624416e+02
873	3.392001e+10	7.124849e+03
874	5.827008e+10	2.292316e+01
875	3.175030e+10	1.506828e+02
876	1.621894e+10	6.976926e+01
877	7.340576e+10	1.754792e+02
878	8.359135e+09	2.575497e+02
879	2.800267e+10	4.298063e+01
880	1.523186e+10	3.955836e+02
881	5.906292e+10	6.480434e+01
882	1.683569e+10	3.121051e+02
883	5.569108e+10	3.607742e+01
884	1.626000e+10	1.631464e+02
885	7.301646e+09	5.920225e+02
886	7.719351e+10	1.757104e+02
887	1.393259e+10	4.867102e+03
888	2.328373e+10	9.408826e+00
889	2.029822e+10	4.450638e+02
890	1.106338e+10	1.581893e+01
891	4.046541e+08	5.113220e+02
892	3.056810e+10	2.364971e+02
893	1.936202e+10	1.013031e+02
894	1.300759e+10	1.678393e+02
895	1.162475e+10	7.086430e+01
896	3.010136e+09	4.812953e+02
897	9.566582e+09	3.728212e+01
898	1.046662e+10	5.439264e+02
899	1.672975e+10	1.365210e+02
900	1.959338e+10	1.827466e+02
901	1.389927e+09	2.743354e+02
902	2.355786e+10	2.316842e+02
903	2.058033e+10	3.480842e+02
904	2.789809e+10	1.283234e+02
905	2.002793e+10	4.537996e+02
906	2.200446e+10	7.101989e+01
907	9.949114e+09	9.072664e+01
908	3.938090e+10	1.213174e+02
909	3.611334e+10	2.352929e+01
910	1.404679e+09	1.240400e+03
911	4.348676e+10	1.451799e+02
912	2.753271e+10	7.075143e+02
913	1.525265e+10	6.555774e+02
914	8.603240e+09	1.812790e+02
915	1.286337e+10	6.323520e+03
916	3.044779e+10	2.114654e+02
917	1.804331e+10	2.442634e+02
918	5.493879e+10	2.983067e+02
919	1.348635e+10	1.995562e+01
920	7.110068e+10	3.737313e+01
921	3.361105e+10	4.821713e+00
922	1.924591e+10	4.013764e+01
923	6.271955e+09	1.040257e+02
924	2.187834e+10	2.123008e+01
925	5.985723e+09	5.857779e+01
926	1.184716e+09	4.669507e+02
927	2.185102e+10	1.307125e+02
928	1.276404e+10	3.425958e+05
929	3.040051e+10	2.600718e+02
930	1.451482e+10	2.855499e+01
931	3.800897e+08	1.458848e+02
932	1.872955e+10	4.592711e+01
933	1.045533e+10	7.139143e+00
934	6.141510e+10	1.624293e+02
935	8.962928e+09	2.086362e+01
936	8.640083e+08	3.774154e+02
937	4.202218e+10	2.027220e+02
938	1.710025e+09	7.683639e+02
939	2.254980e+10	2.029164e+01
940	1.622490e+10	3.529961e+02
941	9.795873e+09	1.278818e+03
942	5.442759e+10	4.672556e+01
943	2.319620e+10	9.048713e+00
944	1.436917e+10	3.277216e+00
945	2.173426e+10	2.874869e+02
946	3.994788e+10	5.054010e+02
947	5.005655e+10	4.096891e+01
948	2.104392e+10	2.953484e+01
949	1.544296e+10	6.706882e+01
950	1.591767e+10	8.848453e+02
951	1.015945e+09	1.055586e+03
952	4.224314e+10	1.285083e+03
953	3.377482e+10	2.599758e+02
954	2.074267e+09	4.598499e+02
955	1.348377e+10	1.121388e+01
956	2.361107e+10	4.598573e+02
957	5.641126e+09	4.138388e+02
958	5.744559e+09	1.972615e+01
959	2.289004e+10	1.039911e+03
960	7.445029e+09	5.998817e+02
961	1.837108e+10	2.315194e+03
962	1.452507e+10	5.311649e+01
963	3.938649e+08	2.727249e+02
964	9.233436e+09	1.566921e+01
965	2.255907e+10	7.357928e+01
966	6.384993e+08	4.277111e+02
967	2.045481e+10	7.608488e+00
968	3.120308e+10	5.867256e+02
969	6.035329e+10	1.803757e+02
970	1.040022e+10	2.794377e+02
971	4.937025e+10	6.397498e+02
972	4.318317e+10	1.329230e+02
973	2.555029e+10	2.484077e+02
974	2.879690e+10	1.882180e+02
975	4.625669e+10	3.289893e+02
976	7.807468e+10	5.142859e+01
977	3.824871e+10	2.354739e+02
978	2.924889e+10	3.575484e+01
979	1.924423e+10	2.140611e+02
980	3.096601e+10	1.711670e+02
981	4.408160e+10	2.045771e+02
982	1.444549e+10	1.693145e+02
983	1.948855e+10	2.065141e+02
984	1.289852e+10	2.724645e+03
985	3.499224e+10	3.099118e+02
986	1.370449e+09	2.643459e+02
987	1.156869e+10	2.683632e+01
988	5.649107e+09	3.210276e+02
989	1.434952e+09	2.431856e+02
990	3.559813e+10	5.793698e+02
991	1.684741e+10	6.640096e+02
992	1.617059e+10	3.804598e-01
993	6.086370e+10	2.770856e+02
994	1.123420e+10	9.557885e+02
995	2.118402e+10	7.593679e+01
996	3.815736e+09	4.401000e+02
997	1.674000e+10	2.020830e+02
998	3.228240e+10	5.626392e+01
999	8.248064e+09	6.814520e+01
1000	3.805031e+10	4.611728e+01
1001	3.253924e+10	9.795743e+01
1002	7.674066e+10	2.235507e+01
1003	6.844045e+09	7.117574e+02
1004	4.020154e+10	3.558970e+01
1005	2.950285e+10	1.668736e+01
1006	2.200817e+10	2.548372e+02
1007	5.611633e+10	4.965045e+01
1008	2.262841e+10	2.702974e+02
1009	6.477107e+10	3.347747e+02
1010	1.783727e+10	7.527922e+02
1011	3.016716e+10	6.030921e+01
1012	3.932847e+10	3.799330e+02
1013	4.685883e+10	5.235314e+02
1014	1.090340e+11	7.594267e+01
1015	9.953863e+09	1.736838e+02
1016	2.358348e+10	3.394779e+02
1017	6.628892e+08	9.869485e+02
1018	1.436651e+10	1.103339e+02
1019	2.949612e+10	2.029924e+02
1020	2.063640e+10	1.815855e+02
1021	2.887554e+10	3.708873e+01
1022	2.359833e+10	1.430347e+02
1023	3.018133e+10	8.168708e+00
