# Index	M_int	Con
752	5.891703e+10	2.554559e+02
753	5.850025e+10	4.512119e+02
754	1.366449e+10	9.359464e+01
755	7.748619e+10	2.856336e+02
756	2.117002e+10	1.150566e+03
757	2.174271e+10	2.045380e+01
758	3.908337e+10	6.322927e+01
759	1.853594e+10	1.007874e+02
760	3.446846e+10	2.941257e+02
761	5.413650e+10	2.381563e+02
762	3.180262e+10	1.815895e+02
763	5.894936e+10	7.624354e+00
764	3.946615e+10	3.394603e+01
765	6.299234e+10	4.329329e+02
766	1.123468e+11	6.025043e+01
767	2.950235e+10	2.632430e+02
768	1.158894e+11	7.276947e+01
769	5.503950e+10	4.001514e+02
770	7.607382e+10	2.242295e+02
771	2.331747e+10	7.141750e+00
772	1.006988e+11	6.411037e+01
773	5.106573e+10	1.066503e+03
